,id,text,created_at
32,1256371545490030592,What you need to know about the COVID-19 vaccine https://t.co/uU1G8QDrKK via @billgates,2020-05-01T23:54:53.000Z
33,1256371533829804039,"""NEW WORLD ORDER CORONAVIRUS UPDATE LYSOL VACCINE FOOD RUNNING LOW NO YEAST"" by @COWPOTERADIO via #spreaker https://t.co/EcIdxuqMKi",2020-05-01T23:54:50.000Z
34,1256371495250456576,"@ASlavitt This is a pretty good explanation of longer-term issues with herd immunity (without a vaccine).

Also, even simpler: at a case-fatality rate of just 0.3% ""successful"" herd immunity (about 2/3 of the population) would mean 650,000 dead.

That's not good.

https://t.co/1KUPKPy17V",2020-05-01T23:54:41.000Z
35,1256371469992460289,"University of Pittsburgh touts flu-like vaccine against Covid-19, says it works on mice https://t.co/QNCk0vs8Nx 
   
#us-economy",2020-05-01T23:54:35.000Z
36,1256371321975590912,"One more time for the people who still don't get it: You should be demanding mortgage/rent/debt freezes, UBI, free coronavirus testing, contact tracing, and free healthcare until a vaccine is found. https://t.co/4L0TvoYFmk",2020-05-01T23:54:00.000Z
37,1256371315277266946,"@LaikenJordahl I hope things will get back to normal, but the money spent on border wall needed to be spent to find a cure &amp; vaccine to stop spread of #coronavirus.   
                                 
#waste #Taxpayers #money #StopBorderWall",2020-05-01T23:53:58.000Z
38,1256371261703426064,"@PureIvory0 Since it’s flu like, you can’t get a total cure.
I bet you’ve lost count of the number of times you’ve had common cold.
When it comes, you get your pills and syrup and within days you’re fine.
So with the Covid-19, the purpose of the vaccine is to prevent the flu from escalating.",2020-05-01T23:53:45.000Z
39,1256371194426806272,"""Thanks to Bill Gates, Seattle is a different kind of epicenter in this pandemic: The search for a vaccine, spreading constructive ideas for tackling the disease and encouraging global cooperation,"" writes columnist @jontalton https://t.co/OW6ivv5xjw",2020-05-01T23:53:29.000Z
40,1256371191096455170,"Big breaking news
UAE made vaccine for CORONAVIRUS...
100% confirmed 

Alhumdullillah",2020-05-01T23:53:28.000Z
41,1256371091456614400,@ThisEnragesMe @Hollyzoomt @RexChapman @gedwardhayden Of how many on the denominator 50mil. You can’t stop the virus. Unfortunately the death toll will continue to rise. Maybe they should lock us down until 2022 when they have a vaccine. Also how’s the vaccines for other Coronavirus. Oh wait their isn’t one,2020-05-01T23:53:05.000Z
42,1256371081805348865,A leading COVID-19 vaccine scientist answers our questions https://t.co/btaJpMEmoq via @wef,2020-05-01T23:53:02.000Z
43,1256371081096519680,新冠疫苗有望更早成功 專家說今後世界會不同 https://t.co/OE1NIuLoEB https://t.co/Dtt47B8Tzv,2020-05-01T23:53:02.000Z
44,1256371068635418626,How many of you would get a covid 19 vaccine shot when it’s “ready” to be rolled out to the masses if they tell you that you cannot go back to work until you’ve gotten the vaccine?,2020-05-01T23:52:59.000Z
45,1256370944144277506,"रवीश कुमार ने जिस फराज़ जैदी को वैक्सीन खोजने वाला बताया, उसका सच जानिए https://t.co/ruNSIG0pVv #coronavirus #fakenews #ndtv #ravishkumar",2020-05-01T23:52:29.000Z
46,1256370934908284928,"In quest for #vaccine, US makes 'big bet' on company with unproven technology - @CNN
Disruptor or schmooze? 

https://t.co/0T79pfLXbB",2020-05-01T23:52:27.000Z
47,1256370914914156550,RT @Newsweek: Recovering from COVID-19 doesn't necessarily mean you're immune—so how would a vaccine work https://t.co/kv7j3iMqgl,2020-05-01T23:52:23.000Z
48,1256370903031713792,Trump Coronavirus Vaccine: 'Operation Warp Speed' Project News - Bloomberg https://t.co/rLPt3KsEZf,2020-05-01T23:52:20.000Z
49,1256370775143198725,Web News System: Coronavirus: Cyber-spies seek coronavirus vaccine ... https://t.co/RT0ilOSWwa,2020-05-01T23:51:49.000Z
50,1256370733493694465,@crystald0524 Hoping for Canada Blood services to put together an effective antigen blood test to see who has covid immunity and make covid serum which would be almost as good as a vaccine.  You and family stay safe. Best wishes!,2020-05-01T23:51:39.000Z
51,1256370697993179136,"Coronavirus vaccine: Moderna signs deal for 1 billion Covid-19 doses a year
 https://t.co/FKc6Enhvnc",2020-05-01T23:51:31.000Z
52,1256370601834409985,医薬品製造受託の英コブラ、新型コロナワクチンの量産体制視野 https://t.co/E1KwWJ1sYC,2020-05-01T23:51:08.000Z
53,1256370590224486401,"“While the Trump administration continues its failed response to Covid-19, bullying states to open without testing, &amp; not participating in any of the joint international vaccine development efforts, it cannot spare Fauci to tell the truth to Congress.” —WH spokesman. https://t.co/sh7pzGWUZ8",2020-05-01T23:51:05.000Z
54,1256370452328443904,"“In the absence of a drug or a vaccine, the mask is the only material protection we can buy; it’s a product, and we’ve been trained like seals to respond to products.“ https://t.co/guA5ejWP98",2020-05-01T23:50:32.000Z
55,1256370350201454593,Greater Cincinnati infectious disease experts monitoring global pursuit of COVID-19 vaccine https://t.co/o9sIT3mw73,2020-05-01T23:50:08.000Z
56,1256370337090015232,"- Бил вакцину?

https://t.co/ywr0ANqlGq",2020-05-01T23:50:05.000Z
57,1256370320270819328,White House Launches 'Operation Warp Speed for a COVID-19 Vaccine - GeoVax CEO on Newsmax  https://t.co/D3zB3N9eon #COVID-19 #infectiousdiseases #vaccines $GOVX @newsmax @ShaunKraisman,2020-05-01T23:50:01.000Z
58,1256370258891411456,"The last time the government sought a ‘warp speed’ vaccine, it was a fiasco https://t.co/P7HcT5Gt8n",2020-05-01T23:49:46.000Z
59,1256370213781716992,Recovering from COVID-19 doesn't necessarily mean you're immune—so how would a vaccine work https://t.co/fVXnPqPLDH,2020-05-01T23:49:35.000Z
60,1256370186283819008,Trump Announces ‘Operation Warp Speed’ To Rush Coronavirus Vaccine Into Production In Unprecedented Move To Vaccinate Every American https://t.co/xgK7QJbdqw,2020-05-01T23:49:29.000Z
61,1256369991995265030,"@nate_d_o_double @Bo_Da7oom_No_1 @hend_mana We expect a lot of reports to keep coming, or let me say a lot of conspiracy theories. You know, here in Nigeria we have battled malaria, and we are still battling malaria, yet the cases keeps increasing. The fact is, some people are anti-covid vaccine. So expect more hoax😊",2020-05-01T23:48:42.000Z
62,1256369948282114048,"@ChildrensHD Why is Gates’ San Diego company working on a #hydroxychloriquine drug right now? Why is money being wasted on #COVID__19 vaccines which will induce #ADE &amp; are so dangerous they have to cheat/&amp; don’t dare use a saline placebo, instead opting to ‘test’ it against another vaccine?!",2020-05-01T23:48:32.000Z
63,1256369915508019208,"Inovio Pharmaceuticals has managed to produce thousands of doses of INO-4800, in part thanks to backing from the Bill and Melinda @gatesfoundation, as well as funding from other non-profits and organizations. https://t.co/Xkf1Akw73n via @itnewsafrica",2020-05-01T23:48:24.000Z
64,1256369902706987010,"@anhcampaign @WillowWyse @MattHancock Guess who is in the pay of Bill and Melinda 
Covid counters
Chief medical officer Uk 
Vaccine researchers
Gov Medical advisors
Vaccine producers
News corps
WHO
Wuhan university (I shit you not)
Covid test kit producers
NHS
BBC 

All have recieved cash from gates
Anyone reporting?",2020-05-01T23:48:21.000Z
65,1256369664822829056,"COVID isn’t best time to talk about (effective ancestral-aligned wellness). Best time was 20-30 years ago when clear ‘consensus’ low fat CICO was a disaster. Now is second best. Can’t out pharma/vaccine impacts of lifestyle. 2million yrs ago, 20,000, now: lifestyle choices huge. https://t.co/sKQGO87Up7",2020-05-01T23:47:24.000Z
66,1256369617280303104,"@DonnaCar62 @CNN You won't eradicate COVID-19. At this point, the hope is to slow the spread enough for states to put in systems for tracking and testing that will allow spread to be managed over time until there are effective treatments and/or a vaccine. 

What's wrong with trying to save lives?",2020-05-01T23:47:13.000Z
67,1256369577874817026,TRUMP HAVE A VACCINE FOR THE COVID 19 SINCE SEPTEMBER 2019 I HAVE I GOT PROOF THAT DONALD TRUMP HAVE THEM VACCINE FOR THE CORONAVIRUS SINCE SEPTEMBER OF 2019 I GOT PROOF AND FACTS,2020-05-01T23:47:04.000Z
68,1256369419615457280,https://t.co/pc8seN0Ig6,2020-05-01T23:46:26.000Z
69,1256369360299601927,me realizing coronavirus is like flu/polio/measles as in there will be no end to this and the only prevention will be a vaccine https://t.co/2BjKtavfT6,2020-05-01T23:46:12.000Z
70,1256369317358297088,"@ScottGottliebMD @WSJ We are not the only country in the world, it would do you good to widen your horizon! The move will allow for rapid vaccination around the world if the candidate proves to be effective, the University of Oxford said. https://t.co/W284nnVupY",2020-05-01T23:46:02.000Z
71,1256369291672207362,"https://t.co/LSbExOir6C
""Next, the greatest leverage is people’s trust in the state. Deep trust  minimizes public anxiety, &amp; is critical in inducing the participation and cooperation of the people in enforcing the potent vaccine that is social distancing""",2020-05-01T23:45:56.000Z
72,1256369162357821444,WHAT DOES BILL GATES HAVE TO DO WITH A CORONAVIRUS VACCINE? Dr. Andrew K... https://t.co/GtPDtRwpaS via @YouTube,2020-05-01T23:45:25.000Z
73,1256369144146132992,@thatsmetiffany @avianchild It’s a coronavirus vaccine it should fight it the same way a flu shot fight the flu.,2020-05-01T23:45:20.000Z
74,1256369082699517953,"@Kgomo389 @DrZweliMkhize No Boo this got none to do with relaxation of levels, it's about control...every death be recorded as #Covid-19 this panicky y'all are doing will have #WHO to bring #BillGates vaccine that will wipe all of you out..more killer than the so called virus https://t.co/579f8g26Ch",2020-05-01T23:45:06.000Z
75,1256369017041944582,@agaviriau https://t.co/KuBVxR95ZN,2020-05-01T23:44:50.000Z
76,1256368963103178753,COVID-19: WHO to commence vaccine trials in Nigeria as NCDC says “We must live with virus until we halt spread” https://t.co/m4p33DHGkJ https://t.co/TnVATMAhhY,2020-05-01T23:44:37.000Z
77,1256368802083729408,"@NoMorePlatosCav The are everywhere, even the Libturd states are not immune from them. How about that, they have something in common with COVID-19, there is no vaccine for stupidity..",2020-05-01T23:43:59.000Z
78,1256368760786739200,@Anenqaba2 @ParagonInfinite @Queen_Pardo facts of capitalism  covid will leave some individuals rich if you disturb this plan they will kill you Bill gates is making a vaccine which wont be free they you come and say sesipeyida for covid uzafa kkkk,2020-05-01T23:43:49.000Z
79,1256368750124830720,Coronavirus: Cyber-spies seek coronavirus vaccine secrets | #natoinalcybersecurity | #homelandsecurity https://t.co/MxzlPx3mTs https://t.co/10lA2FDxbV,2020-05-01T23:43:46.000Z
80,1256368736639963136,"Young India 📰 Fights against COVID-19 🙏 ✍️ 
1915 New Zealand Soldiers Giving Anti Cholera Vaccine to Indian Soldiers at Gallipoli    
Our Great Grandfather Or Grandfather Went to Fight In World War I and War II 
You Can Defeat Corona by Staying at Home 🏠 
🤘Good Morning 🧘‍♂️🤘👇 https://t.co/FxaKqNiDre",2020-05-01T23:43:43.000Z
81,1256368726791925761,"@tvlr66 There will be a comercial shortly saying ""were you giving the covid vaccine and developed__________ then you may be entitled to compensation contract the law offices at _______"" so I think I will wait until they ""fix"" the vaccine lol",2020-05-01T23:43:41.000Z
82,1256368668121788417,“Dr Rick Bright says he was removed as head of office working on a Covid-19 vaccine for refusing to boost hydroxychloroquine” https://t.co/aIQDmPSAk7,2020-05-01T23:43:27.000Z
83,1256368630167715841,"@lindy2350 question is : how do we evaluate efficiency of these vaccines  ? Inoculate the virus ? Comparison with placebo ? . Pandemics Are hard times for ethics I guess. Congratulations for your article, I found it very interesting! 

https://t.co/DmBy4lucIA",2020-05-01T23:43:18.000Z
84,1256368569606189063,BREAKING: WHO to commence COVID-19 vaccine trials in Nigeria https://t.co/oGZVfPdQK7 https://t.co/rTGc2Ur31j,2020-05-01T23:43:03.000Z
85,1256368564170186752,@BBCNews The disaster is caused by vaccine hesitancy. Epidemiological studies found that BCG vaccination in countries correlates with dead rate of COVID__19.,2020-05-01T23:43:02.000Z
86,1256368537511354369,"@ApolloThunder1 @RexChapman COVID isn’t going anywhere. You’re going to get it eventually. There will be no permanent vaccine. 

You can face that reality or you can keep hiding in your house for the rest of your life. For many people, they understand the risk inherent in life and choose to live",2020-05-01T23:42:56.000Z
87,1256368536148234249,"@whatifisaidit Americans now know what it is like not having money or health insurance for that rainy day.  At least until there is a coronavirus vaccine, America is going through the type of transition Trump and his corporate cronies have always feared. An America that saves.",2020-05-01T23:42:55.000Z
88,1256368516564836353,Dr. Fauci Reveals When U.S. Could Have COVID-19 Vaccine - The Daily Wire https://t.co/QnzbNdgJ2W via @GoogleNews,2020-05-01T23:42:51.000Z
89,1256368506322518018,"@realDonaldTrump Mr.President sir, just to let you know I nor anyone in my family will be taking a vaccine for any flu or coronavirus. Thank you for your time.",2020-05-01T23:42:48.000Z
90,1256368484860248064,"The more I listen the Covid-19 news the more the idea of opening seems deadly.  The world knows barely more about the virus that before it struck. What the politicians want to do is spread out the illness not so as not to overwhelm hospitals, or wait for a cure or vaccine.",2020-05-01T23:42:43.000Z
91,1256368455554654208,@BrosManney Britain’s first coronavirus vaccine volunteer has not died after trial jab https://t.co/qh6RvGhf1O,2020-05-01T23:42:36.000Z
92,1256368396117200896,@nytimes TRUMP HAVE A VACCINE FOR THE COVID 19  I CAN PROVE IT TRUMP HAD 18.6 MILLION LAB'S TO MAKE A VACCINE FOR CORONAVIRUS IN SEPTEMBER 2019 THAT'S WHY HE DON'T WEAR A MASK NONE OF THEM WEAR A MASK CHECK IT OUT WHEN YOU LOOK AT DONALD TRUMP AND HIS SQUAD,2020-05-01T23:42:22.000Z
93,1256368376508755973,Coronavirus Vaccine Could Be Ready by September https://t.co/ckBAigp07R via @YouTube,2020-05-01T23:42:17.000Z
94,1256368159092703232,Some countries are attempting strategies intended to “safely” build up population immunity to the coronavirus without a vaccine.,2020-05-01T23:41:25.000Z
96,1256368092604702721,"instead, to lead the WHO as way to avoid the spreading of Covid-19 virus through this effective vaccine. Thank you. Sincerely, Dr Luis Amador, Md, Scientific Researcher, and Artist-Songwriter. Phone:829-554-3880. E-mail: luisamador14@hotmail.com. Santo Domingo, Dominican Republic",2020-05-01T23:41:10.000Z
97,1256368090515943424,@gampelmusic Thank you. As you will realize the effective vaccine and treatment are available and ready to root out Covid-19 from world population. I suggest Dr Tedros Adhanom Ghebrejesus is must be removed from the World Health Organization and Dr Luis Amador must be appointed,2020-05-01T23:41:09.000Z
98,1256368082303569920,Opinion | How Long Will a Vaccine Really Take? - The New York Times https://t.co/81lLkn1sOr,2020-05-01T23:41:07.000Z
99,1256368057741488128,Ex-FDA head says US can't rely on Europe pr China for vaccine https://t.co/nHqTVFRfw5 via @MailOnline,2020-05-01T23:41:01.000Z
100,1256367985205424128,@AlaaEvy https://t.co/ORYOq86eZo,2020-05-01T23:40:44.000Z
101,1256367801490722819,"To distribute up-to-date public health advice and let residents pre-register to receive COVID-19 vaccines, Chicago's Public Health Department unveiled a new web app @chicagosmayor @ChiPublicHealth @ChicagoCDO https://t.co/X1Y13kDVFs https://t.co/nKncFMBlN0",2020-05-01T23:40:00.000Z
102,1256367748797526016,"On the folly of 'heard immunity' w/o vaccine "".... given the fatality rate, there is no way to do this without huge numbers of casualties — and indeed, Sweden has already seen far more deaths than its neighbors""  https://t.co/xHhDhPL7wK #auspol #covid19au",2020-05-01T23:39:48.000Z
103,1256367526788751361,@itsmeheythere I listened to a podcast about a scientist talking about predictions of covid and he said that we will most likely be in and out of social isolation for the next 4 years or sooner if a vaccine is made.,2020-05-01T23:38:55.000Z
104,1256367393384923136,"If There Were A Vaccine To Protect Against COVID-19, Would You Get It?  (Part 1)  https://t.co/AkE93o6QvR",2020-05-01T23:38:23.000Z
105,1256367322199187457,"Human trials regarding COVID-19 started on the 16 of April on this year in the hands of SINOVAC Biotech. Same company that developed H1N1 influenza vaccines. 

https://t.co/CXdNlAVU8c",2020-05-01T23:38:06.000Z
106,1256367228414386176,"@r_AmirFikri Covid-19 one of main factors harga minyak rendah kan? Due to low activity of production &amp; travelling. 

I guess as long as there is no vaccine on sight, the chance for oil price to increase is quite low...",2020-05-01T23:37:44.000Z
107,1256366994997284864,"#leadership #management #DigitalTransformation
#COVID19  
#MeaningfulGrowth #GeniouxMG 
Genioux Solution to win the war against #coronavirus in record time and boost to national growth in the Digital Era

Genioux WINNING PEOPLE:
https://t.co/I0Gw3IaQ3E
https://t.co/711LYU3ge0 https://t.co/zMIsYwJ7yz",2020-05-01T23:36:48.000Z
108,1256366986730315776,@abdullahciftcib https://t.co/kDuBbUbkAl,2020-05-01T23:36:46.000Z
109,1256366977834082304,"What the Proponents of ‘Natural’ Herd Immunity Don’t Say 

Try to reach it without a vaccine, and millions will die.

#COVID19 https://t.co/TGWMpolBct",2020-05-01T23:36:44.000Z
110,1256366931851898881,Scientists Race For a Coronavirus VaccineScientists Race For a Coronavirus Vaccine29 April 2020 https://t.co/QdhYFW33tg #news #viral #breakingnews #noticias #trending #follow #trendingnews # #technews  #trendingfashion #trendingtopics https://t.co/Xzqlp41IME,2020-05-01T23:36:33.000Z
111,1256366809776881664,@daleelliottjr Let me just take a break from cussing niggas on the TL to just say.....boy you look like the vaccine for Covid-19 😍. I saw this and felt like the quarantine has ended.,2020-05-01T23:36:04.000Z
112,1256366788817776640,"In the absence of a vaccine, developing immunity to a disease like Covid-19 requires actually being infected with the coronavirus. For this to work, prior infection has to confer immunity against future infection. Scientists are not yet certain that this is the case.",2020-05-01T23:35:59.000Z
113,1256366743578013696,"In the absence of a vaccine, developing immunity to a disease like Covid-19 requires actually being infected with the coronavirus. For this to work, prior infection has to confer immunity against future infection. Scientists are not yet certain that this is the case. https://t.co/9NSRvEEaAm",2020-05-01T23:35:48.000Z
114,1256366672006402048,"@zzyzx I love that you’re pushing optimism &amp; promoting the fact that we just don’t have enough (or accurate) data to know anything yet, which is absolutely the truth. Lots of facets in play here. However, the details in this opinion on vaccines aren’t optimistic. https://t.co/gtIfbB072O",2020-05-01T23:35:31.000Z
115,1256366670030962691,"It's a
1 Increase COVID plan so that 
2 NIDS is 'justified'
3 Vaccine is 'relevant'
Notice St Catherine has more cases than several islands put together yet... #TheyKnowWhatTheyAreDoing &amp; it's NIT what would be done had the aim been otherwise. https://t.co/AY9jOF1GPr",2020-05-01T23:35:30.000Z
116,1256366651638984705,"Germany, China &amp; other countries just started human trials of #Covid_19 Vaccine impending to immune humans by this.
Meanwhile
My people : 
15مئی کو ثریا ستارہ آسمان پر نمودار ہوگا اور کرونا کا خاتمہ ہوجائے گا
🙄",2020-05-01T23:35:26.000Z
117,1256366602091626501,@realDonaldTrump @NBCNews @CNN You praised the Chinese for months on how they are handling this. Knowing they were lying about the numbers and any info on vaccine or meds on covid. Now you say the flippy floppy Donny Trumpy. Always changes what he says from tweet to tweet. Press conference to press conference,2020-05-01T23:35:14.000Z
118,1256366520961134593,Dr Anthony Fauci #DrFauci #AnthonyFauci #BillGates #ID2020 #coronavirus #COVIDー19 #depopulation #DepopulationAgenda #BillGatesVirus #vaccine #vaccination #Agenda21 #Plandemic https://t.co/0YpT9jIgUH,2020-05-01T23:34:55.000Z
119,1256366497821151233,In many months from now - possibly in the year 2021 - when we have all done our part to truly get rid of Covid-19 and a vaccine is ready to keep us safe in the future... I CAN’T WAIT TO GO TO A BIG PARTY 😭😭😭,2020-05-01T23:34:49.000Z
120,1256366446592118785,"@laurahancock @ARobbinsTV After we develop a vaccine for the coronavirus, can we start working on one that prevents anymore of these people?",2020-05-01T23:34:37.000Z
121,1256366405823299584,Fauci just delivered fantastic news about coronavirus vaccines https://t.co/tAnuABCRG0,2020-05-01T23:34:27.000Z
122,1256366376144515072,Please read my new piece in the Washington Post. Access to a coronavirus vaccine or a cure for covid-19 would not be limited. Why are the most effective remedies to another national health emergency being restricted? https://t.co/FST9RHsN3a,2020-05-01T23:34:20.000Z
123,1256366341612810241,"@ejiadeoluseun Maybe Vaccine was an overstatement. The Covid-Organics from Madagascar, as claimed,  has been effective in curing and preventing Covid-19. Now these claims are verifiable. Madagascar has 0 deaths, not up to 150 case, over 90 recoveries after using the remedy. I like good things o",2020-05-01T23:34:12.000Z
124,1256366228861419522,"What the Proponents of ‘Natural’ Herd Immunity Don’t Say https://t.co/HsuhDIICzc   Try to reach it without a vaccine, and MILLIONS will die.",2020-05-01T23:33:45.000Z
125,1256366073487777793,"@alfranken @larrybrilliant I've heard it's difficult to create a vaccine to a coronavirus, or at least that it hasn't been done for recent ones (SARS, MERS) is that because the danger of those passed, or is there a possibility that a vaccine for the novel coronavirus could end up being unworkable?",2020-05-01T23:33:08.000Z
126,1256366063484375040,"2015 Obama admin transfer millions of dollars to China, create health care system, Trump ammended health care, gullibles blame TRUMP, Fact,  Obama, bill gate , CCP, Xi ping ,fauci covid 19 for vaccine biz,  @BarackObama ,@POTUS , @Europarl_EN , @XiJinping_presi ,@WHO = bribery",2020-05-01T23:33:06.000Z
127,1256365980630089728,@nfitz1 Well mostly it's about Gates creating the coronavirus in order to then sell the vaccine for population control or something. Varying degrees of crazy,2020-05-01T23:32:46.000Z
128,1256365879492620288,"""There would be nothing quick or painless about reaching herd immunity without a vaccine.""

https://t.co/fatRtPS1m2",2020-05-01T23:32:22.000Z
129,1256365870248574978,Puri duniya CORONAVIRUS ki vaccine dhoondhne mai lagi hai aur Pakistani awam facebook ka care react dhoond rahie.,2020-05-01T23:32:20.000Z
130,1256365838531276803,“There would be nothing quick or painless about reaching herd immunity without a vaccine” https://t.co/xHdsP3NMQE,2020-05-01T23:32:12.000Z
131,1256365755433734146,"@JBarsaUSAID @LindseyGrahamSC @SenShelby @SenateApprops @RepKayGranger @NitaLowey: To save as many lives as possible from #COVID19, the US and other world leaders should urgently fund vaccine development globally. Will you authorize &amp; fund @CEPIvaccines to help stop #coronavirus?",2020-05-01T23:31:52.000Z
